id,text,category,source,url,published,title
1,"UK borrows more than expected in July as Healey prepares for first Budget The government borrowed slightly more than expected in July, according to figures published as Chancellor John Healey draws up his first Budget. The Office for National Statistics (ONS) said borrowing, the gap between what the government spends and what it collects in tax, was Â£1.8bn during the month. Official forecasters had expected a surplus of Â£500m, meaning the government borrowed Â£2.3bn more than predicted. Economists warned the figure will restrict Healey and Prime Minister Andy Burnham's room for manoeuvre as they target measures aimed at easing the cost of living for households, with little room to increase borrowing in the Budget on 27 October. Healey has made it clear he will oversee ""strong fiscal discipline"" at the Budget â which will limit how much the government has to spend. He has adopted his predecessor Rachel Reeves' fiscal rules, which commit the government to funding all day-to-day spending through tax receipts by the end of the decade. Responding to the borrowing figures, Healey said: ""We are cutting the deficit faster than any other G7 economy, while giving people a bit of breathing space with cost of living pressures and focusing support to get young people into work."" July's borrowing figure was significantly lower than June's Â£16bn , with a surge in self-assessed income tax receipts boosting the government's coffers for the month. But economists said the public finances would come under renewed pressure when the one-off lift, typical for July each year, runs out. Despite falling from June to July, the borrowing figure was higher than expected. Experts pointed to increased welfare spending, including benefits and other payments such the state pension, with social payments coming in Â£2bn higher than the same period last year. The ONS said borrowing from April to July, the first four months of the government's fiscal year, has reached Â£56.7bn. This is lower than last year, but Â£2.3bn higher than forecasts from the Office for Budget Responsibility (OBR), which the government uses when drawing up its spending plans. Senior economist at Capital Economics Ashley Webb said the figure continued a ""run of bad news"" for the economy and that ""there will be little scope to raise borrowing in the Budget later this year"". He said the borrowing overshoot ""will probably get bigger"" this year as economic growth slows and the government rolls out more measures to support households with the cost of living. Joe Nellis, head of economic research at accountancy MHA, also said the figures will not ""prevent difficult decisions that must be made in the upcoming October Budget"". Healey will have to find ""additional tax revenue, tighter control over public sector spending and changes elsewhere"" to balance the books and meet the government's fiscal rules. ""Failure to do so will unsettle the financial markets and potentially push up the cost of government borrowing still further,"" Nellis warned. The ONS also said Britain's overall debt pile is approaching Â£3tn, having grown by Â£127.2bn a year earlier. The Conservatives said Labour's spending would leave ""ordinary families"" left to cover the bill. Shadow Chancellor Mel Stride said: ""We spend more on just the interest of our soaring debt than we do on our defence, police, and prisons combined. We simply cannot afford the price of Labour."" The ONS also said retail sales were lacklustre in July, falling 0.5% from June. Analysts said the drop was caused by a surge of hot weather and a World Cup-induced surge in sales in June. Clothing and footwear saw the slowest growth since May last year. UK borrows less than expected in June but public finances remain a challenge",Economics,BBC News,https://www.bbc.co.uk/news/articles/cly8kzkyvwgo?at_medium=RSS&at_campaign=rss,"Fri, 21 Aug 2026 08:48:25 GMT",UK borrows more than expected in July as Healey prepares for first Budget
2,"Stifling heat and broken toilets: TUI River Cruise passengers tell of their holiday hell Andy Peach and his wife spent nearly Â£4,000 for their cruise with TUI Dozens of people have accused TUI River Cruises of operating vessels with faulty facilities including persistently broken air conditioning, after they spent thousands of pounds on holidays. Earlier this year passengers on the Skyla, a ship operated by TUI, contacted BBC Your Voice to say they had been stranded in Budapest during a heatwave with little to no air conditioning . Following that report more people got in touch to say they faced similar problems on both the Skyla and its sister vessel, the Isla. They criticised TUI's customer service and said the refunds offered were inadequate. TUI apologised to customers where trips ""fell short of the standards we aim to deliver"". A spokesperson for TUI, said: ""We understand the disappointment and frustration caused to affected customers."" Passengers described stifling conditions as well as problems with plumbing after paying thousands of pounds for European cruises, including on the Danube River. Andy Peach and his wife booked a seven-day trip on the Skyla in June, travelling through Budapest, Vienna and Linz. It turned out to be ""the worst TUI holiday we've ever been on"", he said. Instead of air conditioning, Peach said there were ""big blowers"" on board, expelling hot air. ""One was in the middle of the corridor, blocking the exit,"" he said. ""It didn't seem to cool the place down."" Temperatures onboard climbed as the holiday went on leaving him ""exhausted"", he said. By the end of the week, Peach said the air conditioning in cabins had broken too. On the second-to-last day passengers were transferred to hotels, which Peach said were ""really basic"". He and his wife had paid nearly Â£4,000 for the holiday but they were offered only Â£300 as a refund and given 72-hours to accept it. He said: ""TUI know there's problems on these boats, but continue to sell them to people as a full luxury cruise."" Andy Peach said an air conditioning unit blocked a corridor on the Skyla During the time Peach was on the Skyla, Joan Craven came across complaints on social media. She was due to take the ship's next sailing from Budapest a few days later and was worried. TUI's customer services assured her by email that the air conditioning on board was working. When she arrived, however, a holiday rep told her it was not. Craven told the BBC she felt misled. Some people had described issues with air conditioning as well as problems with the water supply on the same vessel in May. Meanwhile, complaints about the Isla go back even further. Wendy Charnley and her husband Rob had ""pushed the boat out"" to celebrate his retirement by booking a cruise on the Isla in April 2025 departing from Amsterdam. It was like ""being in a tropical house at a zoo"" Charnley said, with no sign of air conditioning. ""Some areas were really, really hot."" she said. ""There wasn't really anywhere that you could go that you could cool down."" A couple of months later, Kevin Darvill boarded the ship in Frankfurt. He immediately noticed the toilet didn't work in the reception area. Portable fans and air conditioning units were also visible. Darvill said the ship became ""really hot"" with ""no respite"". ""It was intolerable because there was literally no air circulation,"" he said. ""The worst places were the restaurants."" He struggled to sleep. Meanwhile, his shower alternated between freezing cold and ""scalding hot"". Passengers said there were problems on the Isla during cruises in 2025 He said passengers were initially offered a 15% refund due to the air conditioning problems, which was increased to 40% when the cruise was cut short on the penultimate day. But he thinks the holiday should not have gone ahead in the first place. ""Had I known that the air conditioning wasn't working, having gone on river cruises before, I wouldn't have gone,"" he said. Problems with the Isla have continued this year. John Welsh, who boarded in June, said some toilets were out-of-order and also reported issues with air conditioning. ""The whole ship was a sweat box,"" he said, with some passengers in cabins that had no windows resorting to sleeping on the ship's roof. Welsh said staff were ""soaking to the skin with sweat working in the restaurant"", and he also needed to change his sweat-soaked clothes after eating there. He said he felt ""fobbed off"" when he complained to the cruise director. He accepted TUI's offer of a Â£140 per person refund for the problems with the air conditioning but said he would never travel with the company again. Water levels on the Danube River in Budapest reached record lows this year By July, low river levels due to the heatwave were severely affecting European cruises. Tony Harper was informed a few days before his trip began on 20 July there would be some coach travel in place of sailing. But issues with the ship itself also stood out. ""The common area smelt of sewage, there was water dripping through the ceiling and there were public toilets out of action for the whole voyage,"" he said. And there were portable air conditioning units onboard, which he said were not effective. Harper said: ""You can't hold it against them for the low river, that's just nature. ""But it was the way they dealt with that. It was their communication and poor maintenance of the ships, and you can't put it down to anything else other than that. ""It's indefensible, really."" TUI River Cruises said it had experienced ""unexpected technical issues affecting air conditioning systems"" as well as other challenges caused by low water levels on the Danube. It said extreme heat across parts of Europe had put systems under pressure and extensive repairs and maintenance work had been undertaken, including temporary measures. The company added that it was investing in its air conditioning systems across its European river cruise fleet this winter, including significant upgrades. Cruise passengers 'stranded' after air con failure to be flown home",Economics,BBC News,https://www.bbc.co.uk/news/articles/cy07exrz5lpo?at_medium=RSS&at_campaign=rss,"Thu, 20 Aug 2026 22:59:35 GMT",Stifling heat and broken toilets: TUI River Cruise passengers tell of their holiday hell
3,"Millennials are struggling to buy a home - but is it actually getting easier? Leaving education, getting a job, buying a home and perhaps starting a family: the path previous generations followed may seem a distant dream to many now. But is it getting a bit easier - at least when it comes to getting on the housing ladder? Today's prospective first-time buyers may well feel hard done by; they are still worse off than recent generations. If you were born in the UK in the mid-1990s you've about a 25% chance of owning your own home, as this chart shows. Twenty-somethings in the 1990s were almost twice as likely to be on the housing ladder, the previous generation even more so. But before looking at the current picture, what's behind the longer term shift? One issue is that property prices have outpaced incomes across many decades. In the chart below, housing economist Paul Cheshire puts it starkly, comparing the rise in egg prices with house prices over the past 71 years. Changes in the mortgage markets have contributed, but ultimately it's about a lack of housebuilding. The government previously estimated that England alone needs another 300,000 dwellings per year to keep up with population change and our preference for living in smaller households. But only 208,000 were added last year. We've not built close to 300,000 new homes in a year for at least three decades. There are many reasons why, but inflation has been key - from the price of land, to builders' wages and bricks. Our analysis shows that the cost of raw materials like timber, steel, plasterboard, concrete and insulation rose in line with general inflation from the 1990s until the Covid-19 pandemic, when they became harder to source. That was compounded by the impact of the war in Ukraine, which drove up both the cost of energy - 15% in a single year - for making these materials and for use in construction itself. The war in Iran has pushed prices up further. Even before the pandemic, more than one in five construction firms struggled with a lack of skilled staff, exacerbated by Brexit. As a guide, a home that cost Â£150,000 to build in 2015 may cost Â£230,000 now - analysts say those costs could rise by another 15% in the next five years. And that's before contending with planning. Strict regulations protect the environment and uphold safety standards but can add costs. The rising - and increasingly unpredictable - cost of building, coupled with uncertain demand has put some housebuilders off. As property prices have increased, the deposit needed to buy a house has reached tens of thousands. The amount to get a 10% deposit varies sharply across the country. Saving for a deposit becomes particularly hard if you're paying rent too. Private rents typically soak up a third of prospective buyers' incomes. No surprise a larger number of young people are opting to live at home and pay far lower housing costs so they can save more. But things may be turning a corner. House prices have typically risen more slowly than wages in the last few years, making it easier to save - and some lenders will take a smaller deposit. Plus, lenders tend to be more willing to offer larger loans with longer repayment times. And the slower growth of property prices and lower rates than a few years ago mean mortgage payments, relative to wages, are moving back towards the long-term average. But ultimately, to make it as easy to get on the ladder as it was for previous generations, we need more homes. There are moves afoot: Sir Keir Starmer's government introduced plans to streamline planning processes that can be chaotic and slow. Reforms will also allow more homes to be built on the green belt - not something everyone agrees with. But to really get things moving, we need to incentivise builders to commit with more confidence to building. And whatever approach the government takes, the results will take years to come through. Are you looking to get on to the property ladder? Share your experience.",Economics,BBC News,https://www.bbc.co.uk/news/articles/cgewlld498xo?at_medium=RSS&at_campaign=rss,"Thu, 20 Aug 2026 23:10:58 GMT",Millennials are struggling to buy a home - but is it actually getting easier?
4,"Panama Canal to cut number of ships passing through due to El Niño Panama Canal's operator is to cut the number of vessels passing through the key waterway due to low rainfall caused by El NiÃ±o. The Panama Canal Authority (ACP) told shipping firms on Thursday that 32 vessels a day will be able to pass through it from 15 September, compared to 36 currently. El NiÃ±o, a pattern of periodical sea surface warming, affects weather systems globally. This year is expected to be particularly strong, with its effects made more intense by climate change. The shipping industry is already dealing with severe disruptions due to the Iran war causing a large reduction in the number of vessels passing through the crucial Strait of Hormuz. The ACP said the measures were being put in place to preserve service reliability and safeguard water resources for human consumption. It added that despite the arrival of the rainy season in Central America and some water-saving measures already being put in place in the canal, additional action was needed ""to support the long-term sustainability of transit operations"". The new measures will be phased in from 3 September. The Panama Canal greatly reduces the time and distance ships have to travel between the Atlantic and Pacific oceans. About 14,000 ships per year use the artificial waterway - which operates 24 hours a day, 365 days a year. As well as being a crucial route for global trade, it is also a key source of income for Panama, bringing in about $3bn (Â£2.2bn) a year. In 2023, the ACP cut the number of vessels using the waterway during the last El NiÃ±o period after Panama was hit with its driest October since records began in 1950. Since then, the authority has introduced measures to cut the amount of water it uses. Many forecasts suggest that this year's El NiÃ±o, which is a naturally occurring pattern, could be one of the strongest ever recorded, with disruptions to weather, food supplies and economies. El NiÃ±o set to be 'strongest in living memory', says Met Office Why the Strait of Hormuz matters so much in the Iran war Hong Kong lodges 'strong protest' after Panama takes control of canal ports",Economics,BBC News,https://www.bbc.co.uk/news/articles/cwyl0jkxxryo?at_medium=RSS&at_campaign=rss,"Fri, 21 Aug 2026 06:46:08 GMT",Panama Canal to cut number of ships passing through due to El Niño
5,"Why the US economy is ringing alarm bells What with a 250th birthday, Taylor Swift's wedding and the football World Cup, Americans could be forgiven for taking their eye off the ball this summer. But signs of economic trouble have been building. This week they hit the headlines when US national debt passed the $40tn (Â£29.4tn) mark, raising concerns both at home and abroad. It took almost 200 years for US national debt to reach $1tn for the first time, says Maya MacGuineas, president of the Committee for a Responsible Federal Budget. That milestone back in 1981 was treated as a wake-up call. ""At that time, President [Ronald] Reagan told the nation in a televised address, 'If we as a nation needed a warning, let that be it',"" she said. ""Jumping to America's 250th year, we are spending more than that just on interest payments on our debt."" Hitting the $40tn milestone was expected - driven by public spending surges under both the Donald Trump and Joe Biden administrations - but it marks another line in the sand. Ballooning costs for social programmes and other spending have outstripped revenues undermined by tax cuts. Responses to crises such as the 2008 financial crisis and the Covid pandemic have led to increased borrowing. Add to that higher interest rates in response to recent inflation shocks and the picture begins to look grim. At the beginning of Trump's first presidential term in 2016, US national debt stood at just under $20tn. It has doubled in the decade since. The figure is rising by about $90,000 every second, or $7.8bn a day, according to the Congress Joint Economic Committee. ""What's very different now compared to a decade ago is the level of interest rates,"" says Eric Swanson, professor of economics at University of California and former senior economist at the Federal Reserve. ""Long-term interest rates in the US are at multi-decade highs - part of that is concerns about inflation, but part of that is concerns about the extreme levels of US government borrowing."" The bond market is demanding higher returns with investors wary of the scale of the US's debt, but also because tech firms borrowing eye-watering sums to spend on AI are competing with the government for investors' cash. ""What happens when interest rates go up is that the funding of the deficit becomes more expensive,"" says economist Mohamed A El-Erian, a professor at the Wharton School. Interest payments on government debt are now 15% higher than the same period last year, says El-Erian. They are almost 20% of tax revenue, which is ""larger than defence"", he adds. The US is nearing its $41.1tn debt ceiling, with debt forecast to climb to about $64tn by 2036, according to the Congressional Budget Office. But the situation is not yet critical, say economists. The US's position as the world's largest economy and the dollar being the world's reserve currency gives the US a ""much longer runway to fiscally misbehave"" than other countries, El-Erian says. ""We're getting to a point where it's a flashing yellow light. It's not a flashing red light,"" he says. Swanson says other countries have had similar, or higher debt levels. While US national debt is 126% compared with the size of the economy, it's lower than other G7 nations Japan and Italy. But investor appetite in lending the US government money through buying bonds is ""diminishing"", Swanson warns, creating a ""vicious"" cycle, requiring the government to offer ever higher returns to keep investors purchasing its debt. And higher US borrowing costs inevitably spill over, raising other countries' borrowing costs too. ""What happens in the US never stays in the US,"" says El-Erian. Charlie Bean, emeritus economics professor at the London School of Economics, says that if the US debt to economy ratio hits a certain point it could start a fire sale of US bonds and lead to financial market turmoil. ""There probably is a point, but unfortunately we don't know where it is,"" he says. ""It's not as if there's a fixed number that we could say, you know,  'if it gets to 150 percent, you know, disaster will happen, but we're OK if we stay at 145'."" Households will likely face higher rates for mortgages, auto loans and credit cards as a result of the current situation, with those on lower incomes hit hardest, El-Erian says. There's also a secondary effect on consumers as higher borrowing costs for firms is often passed through to them via higher prices. So the impact of the debt ""finds its way to the pocketbooks of people one way or another,"" says MacGuineas. The US's latest figures show the economy slowed in recent months, but it is still growing at a fair lick. That matters because economic growth means more tax revenue, which can pay for spending, whether that's on government programmes or interest payments. With enough growth, the debt problem is eased, points out El-Erian. But without sufficient growth the US might have to look at other options. They could include reforming the tax system and public spending, or austerity. Debt restructuring is another option. The strategy so far employed has been a kind of financial engineering, with the Treasury department on Wednesday stepping in to buy back government debt, boosting demand for bonds and lowering borrowing rates. But the impact was short-lived with long-term borrowing costs bouncing back up a day later. With the mid-term elections approaching, the White House will want to be seen to be delivering on the economy. Affordability is the top concern among voters. But the other options are no more appealing and El-Erian is doubtful the government is ready to look at other measures. ""I don't see anything happening that is going to significantly lower the deficit over the next two to three years. If you look at the political talk, it's about tax cuts.""",Economics,BBC News,https://www.bbc.co.uk/news/articles/c9d8z72nn02o?at_medium=RSS&at_campaign=rss,"Fri, 21 Aug 2026 08:38:18 GMT",Why the US economy is ringing alarm bells
6,"How landscape gardening is being electrified Autumn can be a noisy time when the leaf blowers are out Part of the soundtrack to a day in southern California is the drone of petrol-powered gardening equipment. Noise is one of the main reasons that cities around the US , external are banning petrol landscaping tools or encouraging electric alternatives. These alternatives have the additional benefits of reducing carbon emissions, vibrations and the exposure of landscapers to pollution. In addition they can mean longer working hours, as they can be used at times when residents demand quiet. Today, I'm taking part in training run by the American Green Zone Alliance (AGZA), an organisation supporting the transition towards electric landscaping equipment. To my surprise, the electric backpack leaf blower I strap on is not much heavier than my normal rucksack. Using the blower to herd balls around the park feels fairly intuitive, though naturally I'm much clumsier and slower than the pro landscapers. As for noise, there's still a buzz, but the sound is higher-pitched and not quite so loud as the familiar petrol-powered machines. The move to electric power is attracting new companies to the market for gardening kit. US aerospace start-up Whisper Aero is one of those firms. Its main business is electric propulsion systems for aircraft. But in 2022, after the Covid-19 pandemic made many people more sensitive to noise, and following a couple of years of research and development, the company realised that its aerospace-grade fans would work well in leaf blowers. ""Our technology is cleaner, quieter and more efficient than other air-moving technologies that exist today,"" according to Andrew Terajewicz, Whisper Aero's director of air management. ""And the leaf blower is the perfect mix of this."" The battery on Whisper Aero's blower lasts up to 50 minutes at full power. The company has had to scale up its manufacturing volume in its expansion to consumer technology. Online pre-orders of Whisper Aero's handheld leaf blower started this year. It's priced at the high-end of electric leaf blowers, which are often more expensive than traditional petrol versions. But for that you get a machine which is less likely to disturb the peace. ""It is so ultra quiet yet powerful, that the brain has a hard time understanding what's happening,"" says Dan Mabe, the former landscaper who founded AGZA. Whisper Aero aims to further develop its products, including a backpack leaf blower that would be better suited to professional landscapers. Whisper Aero's leaf blower is based on its electric propulsion for aircraft Even with innovation like that, petrol-powered machines are unlikely to disappear anytime soon, particularly for professional landscapers. For a start, petrol machines are much more powerful, which makes for quicker work, so less time is spent lugging around heavy equipment. Terajewicz says that heavy-duty petrol backpack blowers can reach a maximum blowing force of about 50 newtons. The handheld Whisper Aero blower typically runs at about half that, though it can go higher. Another big issue is runtime. Professional gardeners like to use their blowers at full throttle. ""For us, it's a little bit hard to use electric,"" explains Carlos Camarena, a supervisor for a California landscaping company. Camarena's company uses electric tools where they're required to, in cities with ordinances banning petrol tools. But when they have a choice, they stick to petrol. His company typically uses batteries that last for about 30 minutes. A crew has six batteries charging at any given time; each takes about 45 minutes to reach a full charge. Then there's the considerable upfront cost of going electric. One landscaper estimates that it would cost his business around $10,000 (Â£7,540) to transition all their equipment. The subsidies and rebates offered by some local governments may not be enough to offset the cost of the switch. The change would be even harder for landscapers who work as sole proprietors, with a single vehicle and limited space for charging and storing equipment. Added to that is the weight of tools with multiple batteries, and the cost of accessories to hold them all. Stihl wants electric equipment to be 80% of sales by 2035 Nevertheless the biggest makers of power tools are investing in electric. Stihl, a power tool manufacturer headquartered in Germany, aims for battery-powered equipment to make up 35% of its sales by next year, and 80% by 2035. It's on track to meet the 2027 goal in Europe, though sales in the US have been slower. To help reach its targets, the company opened its first plant solely manufacturing batteries and tools, in Romania in 2025. ""We like to say that we are dual-technology leaders,"" says Paul Hicks, senior marketing and product manager at Stihl GB. ""So we are being very open with our customers if in some cases a petrol tool may be a better solution for themâ¦ But in the large majority of cases, battery-power tools pay off fairly swiftly because of the cost of fuel."" In May, Stihl announced a new battery system that uses high-performance batteries. These batteries use a relatively new, more efficient design for lithium battery cells, known as tabless cells. Tabless cells have 60% more peak power than standard cells, according to Hicks. This means that the batteries charge faster, and landscapers can take fewer batteries out to sites. The batteries are also relatively lightweight. Mabe believes that overall, for gardeners embracing long-lasting electric equipment, ""There's big rewards if they can make it work."" Back in southern California, landscaper Camarena sees the benefits of electric tools. ""We don't contaminate the air,"" he says. ""When we use the gas blower, some people get mad. They are reading a book or something."" India's 'blue gold' starts a new drinks industry The ancient trick making food waste useful and tasty Could humanoid robots be heading for the battlefield?",Economics,BBC News,https://www.bbc.co.uk/news/articles/cpq3w3v19veo?at_medium=RSS&at_campaign=rss,"Thu, 20 Aug 2026 23:12:38 GMT",How landscape gardening is being electrified
7,"How much could Trump's 'economic D-Day' hurt Iran? Nearly six months after US President Donald Trump vowed a swift victory over Iran, the conflict appears to be at a standstill, with prospects of a military victory or negotiated settlement growing dimmer. To break the deadlock, Trump has vowed an ""economic D-Day"" under which any country that does business with Iran would face ""tremendous"" economic consequences. Iran, however, has long faced sanctions and has so far shown a willingness to endure pain, and a capacity to adapt to immense economic and military pressure as the conflict drags on. The key question for the US then becomes, will further sanctions work where other strategies have failed? The exact mechanics of the new US economic pressure campaign remain unclear, with Treasury Secretary Scott Bessent promising to reveal them in a news conference on 24 August. But in an interview with CNBC, Bessent made clear that the US was willing to take action against any country - friend or foe - that it believes is extending a lifeline to Iran. ""You are either with us or against us,"" he said. ""If you insist on doing business with [Iran], either transferring money, buying their oil or doing seaborne sea transfers, then the US Treasury and the US government... will put its full might and force toward enforcing against you."" Vice-President JD Vance has described the sanctions as a ""new phase"" of the conflict in which economic pressure was the ""most effective"" tool available to the US. ""They're going to try to apply economic pressure to us, but what has been true over the last couple of weeks is that they felt a lot more pressure than we have,"" Vance said on the Clay Travis and Buck Sexton show. ""We're going to keep that going because we think that's the best way to ultimately achieve the final objective."" Iran has faced significant US sanctions since nearly the beginning of the Islamic Republic in 1979. The economic pressure campaign intensified after the first Trump administration withdrew from the Joint Comprehensive Plan of Action, a 2015 pact between world powers and Iran to curb its nuclear programme. And in the current conflict, the US government has already announced Operation Economic Fury, a two-pronged US economic campaign combining US Treasury-co-ordinated sanctions against regime financial flows and a naval blockade against Iranian ports. Imran Bayoumi, a geostrategy expert with the Atlantic Council in Washington DC and former policy adviser for the defence department, told the BBC that the latest announcement was likely the result of mounting frustration that other options have not delivered the results Trump wants. ""This is really a recognition that the US is almost stuck in this war,"" he said. ""It's another try at economic pressure."" ""This is just another tool that the US is using,"" Bayoumi added. ""We've not seen a clear strategy laid out by the administration with either military or economic tools. The question of what the US is trying to achieve is still unanswered."" Michael Parker, an eight-year veteran of the Office of Foreign Assets Control and expert on economic sanctions, said the new strategy will likely represent an effort to ""expand the economic blast radius"" of sanctions by targeting third countries that still deal with Iran but which have economies that depend on the US dollar. ""Thus far, the US has largely used the threat of these secondary sanctions against foreign financial institutions to encourage compliance with sanctions policy,"" he said. ""But this is a lever that is sort of unexplored insofar as targeting anything touching the US dollar that is also touching Iran,"" Parker added. As an example, Parker pointed to foreign financial institutions that help Iran evade sanctions, or directs money towards Iranian coffers. How Iran would respond to these moves remains unclear, but sanctions experts say that Iran has so far proved adept at using irregular channels to circumvent sanctions - such as ""shadow"" vessels transporting oil or new commercial fronts unlisted by US sanctions. ""You keep seeing new names popping up, because Iran is adapting really quickly,"" said Mohammed Hammouda, an export control and sanctions manager at the London Stock Exchange. ""Whatever sanctions one does, they find a new road [around it]."" These Iranian counter-moves, he added, often left those charged with enforcing compliance playing a game of catch-up. ""Sanctions are all on paper, but the hard work is behind the scenes,"" Hammouda said. ""There are teams worldwide trying to impose sanctions and identify those parties involved, which is why Iran has to try to adapt."" How effective these sanctions are will largely be determined by how the countries that are ultimately targeted - which could include US allies like Turkey and Iraq, as well as China - react. ""Some of this is out of Iran's hands,"" Parker said. ""Iran's ability to evade or avoid sanctions is, in large part, contingent on other countries and financial institution's willingness to give them [Iran] access to the formal banking system."" Parker believes that the sanctions were ""only as powerful"" as the willingness of targeted countries to comply with US foreign policy objectives or face potentially painful sanctions on trade involving the US dollar. Some experts question whether that willingness currently exists. ""I can't really see China agreeing to that, for example,"" Bayoumi said. ""These states have all been able to navigate their own interests with the Trump administration."" ""The underlying point is that this is just another tool,"" he added. ""But the broader question of strategy remains. Absent that, I'm not sure this is going to change anything long term."" Trump vows tougher economic measures on Iran and supporting countries US charges 17 Iranians over 'massive' cyber theft campaign Trump threatens to bomb US ally Oman if it 'gets in the way' over Iran deal",Economics,BBC News,https://www.bbc.co.uk/news/articles/cre4gdvlj9ro?at_medium=RSS&at_campaign=rss,"Thu, 20 Aug 2026 23:16:45 GMT",How much could Trump's 'economic D-Day' hurt Iran?
8,"Travelodge boss resigns as chain tackles security after sex assault at hotel This video can not be played In an interview with the BBC in March, Travelodge chief executive Jo Boydell said she only became aware of the assault during the court case almost three years later The boss of Travelodge, Jo Boydell, has stepped down as the group addresses safety issues after a sexual assault at one of its hotels. A woman staying at a hotel in Maidenhead was sexually assaulted in December 2022 after a man lied to staff to get a key card to her room. Kyran Smith was jailed for more than seven years for the attack. Many people have since contacted the BBC over room security incidents at Travelodges and a review of security measures at the firm is under way. Boydell had been criticised for the firm's handling of safety issues. She said she only heard about the assault years after it had happened , although it emerged the victim had emailed her shortly after the attack. When questioned about the victim's email, sent in January 2023 one month after the assault, Boydell said it had been ""handled on my behalf"" and there had been ""serious failures"". Earlier this month, a domestic violence victim told the BBC how she was attacked in her hotel room after Travelodge reception staff gave a key to her abuser. The woman said she was ""failed"" by the chain and described it as one of the ""most traumatic nights of my life"" after the man kicked the door off its hinges. She said she ran downstairs ""shaking, crying and begging for help"", adding: ""I thought someone would protect me."" Instead, she was offered another room in the hotel. In another incident, a couple in Scotland woke to find a shirtless man in their hotel bedroom after he was mistakenly given a key card to their door. In April, a group of hotel guests said they were given keys to other people's rooms twice in one week at a Travelodge branch in Newham, east London. John Nowell, who was part of a corporate group staying at the hotel, told the BBC that his key card allowed him into a room where the occupant was in the middle of a shower. Liberal Democrat Freddie van Mierlo is the MP for Thame, where Travelodge's HQ is based, and has previously called for Boydell to resign. On Thursday, he told the BBC he was pleased that she was leaving the firm. ""I've always said that what's wrong is the business model â it's made far too many cuts, deep cuts, to the company in order to have a low-cost model. That's an important part of the market, but that can never put guest safety at risk,"" he said. He said he wants the investors in the chain to release capital and fund ""deep changes"" within the company. Security issues at Travelodge drew the attention of the government early this year. In March, then Prime Minister Sir Keir Starmer wrote to Boydell urging her to ""seriously engage"" with the government over security at Travelodge hotels. An independent review into security at the hotel chain is ongoing and is being led by barrister Paul Greaney KC. In its statement on Thursday, Travelodge also outlined several measures it was taking to address security issues. It highlighted a partnership ""with a leading Violence Against Women and Girls expert"" who is training some of the firm's senior leaders, as well as reviewing the company's existing policies. Any additional or replacement room keys now require explicit permission from the guest staying in the room, the firm said. The chain said it had also carried out checks across all of its UK rooms to confirm that all key-card doors have a secondary deadbolt. Boydell, who stood down on 17 August, has been replaced on an interim basis by the company's chief financial officer Ray Reidy. In a statement, Reidy said: ""We remain focused on the safety and well-being of our guests and will continue taking the actions necessary to strengthen the business. ""We will also continue to engage proactively and constructively with government and the wider hospitality industry on the issue of safety and security."" Have you been affected by the issues in this story? Share your experiences 'We were given keys to occupied hotel rooms twice'",Economics,BBC News,https://www.bbc.co.uk/news/articles/c2k7e7zwxvyo?at_medium=RSS&at_campaign=rss,"Thu, 20 Aug 2026 10:05:24 GMT",Travelodge boss resigns as chain tackles security after sex assault at hotel
9,"Walmart sales under strain as US shoppers pull back A Walmart in Chicago, Illinois. Sales at the US retail giant Walmart grew at their slowest pace for more than six years in the most recent quarter, suggesting American shoppers are under strain. Walmart, which due to its size is well-placed to gauge consumers' mood, blamed the rising price of fuel. Sales at comparable sites across the chain were up by 2.6%, excluding fuel, between May and July the company said. Walmart said it would use up to $3bn of expected tariff refunds to lower prices in a bid to keep customers spending. The rebate stems from duties the retailer paid after President Trump imposed a wave of tariffs on imported goods last year. Retailers are receiving refunds from central government after those tariffs were ruled unlawful. Rival retailer Target recently said it had received $1bn in rebates, boosting its profits. Walmart, the US's largest retailer, said the nearly $3bn in tariff rebate it anticipated would help it continue a programme of price cuts or ""rollbacks"" that it expanded earlier this year , external . Walmart has leaned heavily on price cuts to retain customers, launching 11,000 of its so-called ""rollbacks"" across categories. Chief financial officer John David Rainey said those lower prices were already lifting transactions and unit sales, especially in food and other staples like toys. But he acknowledged that the retail environment remained uneven, with lower-income households â a core part of Walmart's base â feeling squeezed. Rainey said rising petrol prices were leaving shoppers with less spare cash, saying the shift in behaviour became clear once fuel went above $4 a gallon. Price moves in June made the impact obvious, he added, with lower-income customers pulling back and focusing spending on essentials. Beyond the consumer pullback, Walmart's results highlighted several additional risks that could shape the firm's prospects in the months ahead. Much of the quarter's profit lift came from tariff refunds that had already come in, a one-off benefit that analysts say won't recur to the same extent. The price rollbacks could put pressure on margins, while Walmart is also spending money on automation, new warehouses, and tech upgrades. On the earnings call, analysts pressed management on whether lower prices were already driving a lift in sales and whether some rollbacks could be locked in for 2027. Walmart said the benefits were showing up most clearly in food and other staples, and that certain cuts might remain if they continued to resonate with shoppers. ""Our hope and intention always is that rollbacks can become permanent ... wherever possible,"" Rainey said. Analysts also questioned whether Walmart's income could continue to grow despite flagging sales. Executives said they believed it could, pointing to businesses such as membership and advertising.",Economics,BBC News,https://www.bbc.co.uk/news/articles/cpq8rjy7vxlo?at_medium=RSS&at_campaign=rss,"Thu, 20 Aug 2026 17:59:59 GMT",Walmart sales under strain as US shoppers pull back
